name,mos
bag_geo_26_col_26.ply,0.8247234473
bag_geo_26_col_32.ply,0.8150116176000001
bag_geo_26_col_38.ply,0.854385358
bag_geo_26_col_44.ply,0.7104296462999999
bag_geo_26_col_50.ply,0.4191038025999999
bag_geo_32_col_26.ply,0.8344156863000001
bag_geo_32_col_32.ply,0.8669467258000001
bag_geo_32_col_38.ply,0.8002933444
bag_geo_32_col_44.ply,0.6747866308000001
bag_geo_32_col_50.ply,0.47433413280000003
bag_geo_38_col_26.ply,0.8361136675999999
bag_geo_38_col_32.ply,0.8039144159999999
bag_geo_38_col_38.ply,0.7625327024
bag_geo_38_col_44.ply,0.6913474583
bag_geo_38_col_50.ply,0.45903834730000004
bag_geo_44_col_26.ply,0.7585519217
bag_geo_44_col_32.ply,0.6508506674000001
bag_geo_44_col_38.ply,0.6372529701999999
bag_geo_44_col_44.ply,0.561250448
bag_geo_44_col_50.ply,0.3789736269
bag_geo_50_col_26.ply,0.4159709778
bag_geo_50_col_32.ply,0.3777756307
bag_geo_50_col_38.ply,0.3130357686
bag_geo_50_col_44.ply,0.3008100543
bag_geo_50_col_50.ply,0.168357365
banana_geo_26_col_26.ply,0.8164996065000001
banana_geo_26_col_32.ply,0.7968820665
banana_geo_26_col_38.ply,0.6495547928000001
banana_geo_26_col_44.ply,0.6452449769
banana_geo_26_col_50.ply,0.5608639738
banana_geo_32_col_26.ply,0.7691325807
banana_geo_32_col_32.ply,0.7570382067
banana_geo_32_col_38.ply,0.6853237677
banana_geo_32_col_44.ply,0.6797805373999999
banana_geo_32_col_50.ply,0.5268423618
banana_geo_38_col_26.ply,0.6320758633
banana_geo_38_col_32.ply,0.5796579584
banana_geo_38_col_38.ply,0.54871165
banana_geo_38_col_44.ply,0.5002171706
banana_geo_38_col_50.ply,0.41779237360000004
banana_geo_44_col_26.ply,0.4201338088
banana_geo_44_col_32.ply,0.3822772297
banana_geo_44_col_38.ply,0.4019256122
banana_geo_44_col_44.ply,0.3601163561
banana_geo_44_col_50.ply,0.35108542559999995
banana_geo_50_col_26.ply,0.24880797439999996
banana_geo_50_col_32.ply,0.2435969205
banana_geo_50_col_38.ply,0.23601513279999997
banana_geo_50_col_44.ply,0.22550179409999999
banana_geo_50_col_50.ply,0.21045487229999998
biscuits_geo_26_col_26.ply,0.8789236849
biscuits_geo_26_col_32.ply,0.8164304521
biscuits_geo_26_col_38.ply,0.7531547102
biscuits_geo_26_col_44.ply,0.7069705052999999
biscuits_geo_26_col_50.ply,0.47486776109999995
biscuits_geo_32_col_26.ply,0.8515945341
biscuits_geo_32_col_32.ply,0.8355741403
biscuits_geo_32_col_38.ply,0.7627075718999999
biscuits_geo_32_col_44.ply,0.6375379499
biscuits_geo_32_col_50.ply,0.477863712
biscuits_geo_38_col_26.ply,0.7953568169
biscuits_geo_38_col_32.ply,0.8343605882999998
biscuits_geo_38_col_38.ply,0.770382203
biscuits_geo_38_col_44.ply,0.6778999898
biscuits_geo_38_col_50.ply,0.5085182184
biscuits_geo_44_col_26.ply,0.7307764118
biscuits_geo_44_col_32.ply,0.6459484698999999
biscuits_geo_44_col_38.ply,0.58470167
biscuits_geo_44_col_44.ply,0.5695202811
biscuits_geo_44_col_50.ply,0.432095155
biscuits_geo_50_col_26.ply,0.5333530414000001
biscuits_geo_50_col_32.ply,0.49294871960000003
biscuits_geo_50_col_38.ply,0.5149897868
biscuits_geo_50_col_44.ply,0.4273195124
biscuits_geo_50_col_50.ply,0.36639166199999995
cake_geo_26_col_26.ply,0.8693593504999999
cake_geo_26_col_32.ply,0.8547863801
cake_geo_26_col_38.ply,0.816946559
cake_geo_26_col_44.ply,0.6956396174
cake_geo_26_col_50.ply,0.5474608311
cake_geo_32_col_26.ply,0.8471847991000001
cake_geo_32_col_32.ply,0.8098232285
cake_geo_32_col_38.ply,0.7720122352999998
cake_geo_32_col_44.ply,0.7082885252
cake_geo_32_col_50.ply,0.4845050687
cake_geo_38_col_26.ply,0.8133226738000001
cake_geo_38_col_32.ply,0.7772779233
cake_geo_38_col_38.ply,0.7352551856
cake_geo_38_col_44.ply,0.6402248411
cake_geo_38_col_50.ply,0.5223505805
cake_geo_44_col_26.ply,0.6228396019
cake_geo_44_col_32.ply,0.5956320216
cake_geo_44_col_38.ply,0.5862467150999999
cake_geo_44_col_44.ply,0.47280698250000003
cake_geo_44_col_50.ply,0.4663116283
cake_geo_50_col_26.ply,0.29913150850000003
cake_geo_50_col_32.ply,0.39574381399999997
cake_geo_50_col_38.ply,0.2688251262
cake_geo_50_col_44.ply,0.2771117768
cake_geo_50_col_50.ply,0.27051308240000005
mushroom_geo_26_col_26.ply,0.8299466308
mushroom_geo_26_col_32.ply,0.7835711356999999
mushroom_geo_26_col_38.ply,0.7437854846
mushroom_geo_26_col_44.ply,0.4534390773
mushroom_geo_26_col_50.ply,0.2957189469
mushroom_geo_32_col_26.ply,0.7442413174
mushroom_geo_32_col_32.ply,0.7548057846
mushroom_geo_32_col_38.ply,0.6697971081
mushroom_geo_32_col_44.ply,0.3857224134
mushroom_geo_32_col_50.ply,0.26306102620000005
mushroom_geo_38_col_26.ply,0.7368149112
mushroom_geo_38_col_32.ply,0.7440943305000001
mushroom_geo_38_col_38.ply,0.6756815855000001
mushroom_geo_38_col_44.ply,0.4597990694
mushroom_geo_38_col_50.ply,0.25916781759999996
mushroom_geo_44_col_26.ply,0.6343660012
mushroom_geo_44_col_32.ply,0.574635079
mushroom_geo_44_col_38.ply,0.5278441402
mushroom_geo_44_col_44.ply,0.38722309869999993
mushroom_geo_44_col_50.ply,0.27319784280000003
mushroom_geo_50_col_26.ply,0.4113785419
mushroom_geo_50_col_32.ply,0.30410466459999996
mushroom_geo_50_col_38.ply,0.3462786549
mushroom_geo_50_col_44.ply,0.2299801833
mushroom_geo_50_col_50.ply,0.18173416159999997
ping-pong_bat_geo_26_col_26.ply,0.8812212138
ping-pong_bat_geo_26_col_32.ply,0.8248026710999999
ping-pong_bat_geo_26_col_38.ply,0.7111777979999999
ping-pong_bat_geo_26_col_44.ply,0.45856744659999993
ping-pong_bat_geo_26_col_50.ply,0.28660168659999996
ping-pong_bat_geo_32_col_26.ply,0.8633896638999999
ping-pong_bat_geo_32_col_32.ply,0.8070324182
ping-pong_bat_geo_32_col_38.ply,0.6826001916
ping-pong_bat_geo_32_col_44.ply,0.450583743
ping-pong_bat_geo_32_col_50.ply,0.29048540469999995
ping-pong_bat_geo_38_col_26.ply,0.8284626296000001
ping-pong_bat_geo_38_col_32.ply,0.7926610718000001
ping-pong_bat_geo_38_col_38.ply,0.6634291826000001
ping-pong_bat_geo_38_col_44.ply,0.5157256258
ping-pong_bat_geo_38_col_50.ply,0.2841275306
ping-pong_bat_geo_44_col_26.ply,0.5142018633000001
ping-pong_bat_geo_44_col_32.ply,0.4361665827
ping-pong_bat_geo_44_col_38.ply,0.44451073210000003
ping-pong_bat_geo_44_col_44.ply,0.37374784150000007
ping-pong_bat_geo_44_col_50.ply,0.21703156199999998
ping-pong_bat_geo_50_col_26.ply,0.2419656458
ping-pong_bat_geo_50_col_32.ply,0.2116586693
ping-pong_bat_geo_50_col_38.ply,0.22568578760000002
ping-pong_bat_geo_50_col_44.ply,0.2235504578
ping-pong_bat_geo_50_col_50.ply,0.1082306706
puer_tea_geo_26_col_26.ply,0.8667226612000001
puer_tea_geo_26_col_32.ply,0.8166017563000001
puer_tea_geo_26_col_38.ply,0.7512271305
puer_tea_geo_26_col_44.ply,0.5539273891
puer_tea_geo_26_col_50.ply,0.181811391
puer_tea_geo_32_col_26.ply,0.8112961991000001
puer_tea_geo_32_col_32.ply,0.7592010895
puer_tea_geo_32_col_38.ply,0.7391892262
puer_tea_geo_32_col_44.ply,0.4948634467
puer_tea_geo_32_col_50.ply,0.1813220337
puer_tea_geo_38_col_26.ply,0.801507659
puer_tea_geo_38_col_32.ply,0.7794104952
puer_tea_geo_38_col_38.ply,0.7224746915999999
puer_tea_geo_38_col_44.ply,0.4962965252
puer_tea_geo_38_col_50.ply,0.1995106733
puer_tea_geo_44_col_26.ply,0.6671091631
puer_tea_geo_44_col_32.ply,0.7522337865
puer_tea_geo_44_col_38.ply,0.583335462
puer_tea_geo_44_col_44.ply,0.38831227939999996
puer_tea_geo_44_col_50.ply,0.20412479970000003
puer_tea_geo_50_col_26.ply,0.5014383395
puer_tea_geo_50_col_32.ply,0.5109350177
puer_tea_geo_50_col_38.ply,0.43763429260000003
puer_tea_geo_50_col_44.ply,0.360202386
puer_tea_geo_50_col_50.ply,0.1518912318
pumpkin_geo_26_col_26.ply,0.8567973069000001
pumpkin_geo_26_col_32.ply,0.8405750207
pumpkin_geo_26_col_38.ply,0.8268930219999999
pumpkin_geo_26_col_44.ply,0.605164131
pumpkin_geo_26_col_50.ply,0.3840692664
pumpkin_geo_32_col_26.ply,0.8503212734
pumpkin_geo_32_col_32.ply,0.8857197009
pumpkin_geo_32_col_38.ply,0.7780524900000001
pumpkin_geo_32_col_44.ply,0.6485316597999999
pumpkin_geo_32_col_50.ply,0.3960269885
pumpkin_geo_38_col_26.ply,0.8604153800999998
pumpkin_geo_38_col_32.ply,0.8447082417
pumpkin_geo_38_col_38.ply,0.8152068739
pumpkin_geo_38_col_44.ply,0.6182718235
pumpkin_geo_38_col_50.ply,0.394965434
pumpkin_geo_44_col_26.ply,0.7814914776
pumpkin_geo_44_col_32.ply,0.7298195103
pumpkin_geo_44_col_38.ply,0.7421746371
pumpkin_geo_44_col_44.ply,0.5782208591
pumpkin_geo_44_col_50.ply,0.376364266
pumpkin_geo_50_col_26.ply,0.5341313259
pumpkin_geo_50_col_32.ply,0.5708040623
pumpkin_geo_50_col_38.ply,0.4904280453
pumpkin_geo_50_col_44.ply,0.433628843
pumpkin_geo_50_col_50.ply,0.2959684841
ship_geo_26_col_26.ply,0.8103591011999999
ship_geo_26_col_32.ply,0.8246863046999999
ship_geo_26_col_38.ply,0.8005489137999999
ship_geo_26_col_44.ply,0.7904653867
ship_geo_26_col_50.ply,0.6323731563
ship_geo_32_col_26.ply,0.8069884335999999
ship_geo_32_col_32.ply,0.8219371274
ship_geo_32_col_38.ply,0.77293123
ship_geo_32_col_44.ply,0.6803987981
ship_geo_32_col_50.ply,0.6057968077
ship_geo_38_col_26.ply,0.6957767463000001
ship_geo_38_col_32.ply,0.7214706606
ship_geo_38_col_38.ply,0.6137845094000001
ship_geo_38_col_44.ply,0.6176673737
ship_geo_38_col_50.ply,0.5325120495
ship_geo_44_col_26.ply,0.4451664178
ship_geo_44_col_32.ply,0.4503456614
ship_geo_44_col_38.ply,0.4074432617
ship_geo_44_col_44.ply,0.383380561
ship_geo_44_col_50.ply,0.38166170450000003
ship_geo_50_col_26.ply,0.24815815189999996
ship_geo_50_col_32.ply,0.306737526
ship_geo_50_col_38.ply,0.29957124469999996
ship_geo_50_col_44.ply,0.23512145440000004
ship_geo_50_col_50.ply,0.2749962903
statue_geo_26_col_26.ply,0.8187947124000001
statue_geo_26_col_32.ply,0.8480426119000001
statue_geo_26_col_38.ply,0.7917327714
statue_geo_26_col_44.ply,0.7135117055
statue_geo_26_col_50.ply,0.41238314379999996
statue_geo_32_col_26.ply,0.7688372118
statue_geo_32_col_32.ply,0.7868848886
statue_geo_32_col_38.ply,0.8021596785
statue_geo_32_col_44.ply,0.6998510134999999
statue_geo_32_col_50.ply,0.41833369859999997
statue_geo_38_col_26.ply,0.5477981962999999
statue_geo_38_col_32.ply,0.5472991402
statue_geo_38_col_38.ply,0.5567033766
statue_geo_38_col_44.ply,0.5268969682
statue_geo_38_col_50.ply,0.3463512682
statue_geo_44_col_26.ply,0.39867449460000004
statue_geo_44_col_32.ply,0.4118727176
statue_geo_44_col_38.ply,0.3850552439
statue_geo_44_col_44.ply,0.3042103506
statue_geo_44_col_50.ply,0.2040827386
statue_geo_50_col_26.ply,0.2829287411
statue_geo_50_col_32.ply,0.2977626665
statue_geo_50_col_38.ply,0.2655386997
statue_geo_50_col_44.ply,0.17956939850000003
