name,mos
bag_geo_26_col_26.ply,8.247234473
bag_geo_26_col_32.ply,8.150116176000001
bag_geo_26_col_38.ply,8.54385358
bag_geo_26_col_44.ply,7.104296462999999
bag_geo_26_col_50.ply,4.191038025999999
bag_geo_32_col_26.ply,8.344156863
bag_geo_32_col_32.ply,8.669467258000001
bag_geo_32_col_38.ply,8.002933444
bag_geo_32_col_44.ply,6.747866308000001
bag_geo_32_col_50.ply,4.7433413280000005
bag_geo_38_col_26.ply,8.361136676
bag_geo_38_col_32.ply,8.03914416
bag_geo_38_col_38.ply,7.625327024000001
bag_geo_38_col_44.ply,6.913474583
bag_geo_38_col_50.ply,4.590383473
bag_geo_44_col_26.ply,7.585519217
bag_geo_44_col_32.ply,6.508506674000001
bag_geo_44_col_38.ply,6.372529702
bag_geo_44_col_44.ply,5.61250448
bag_geo_44_col_50.ply,3.7897362690000005
bag_geo_50_col_26.ply,4.159709778
bag_geo_50_col_32.ply,3.7777563069999998
bag_geo_50_col_38.ply,3.130357686
bag_geo_50_col_44.ply,3.0081005430000003
bag_geo_50_col_50.ply,1.68357365
banana_geo_26_col_26.ply,8.164996065
banana_geo_26_col_32.ply,7.968820665000001
banana_geo_26_col_38.ply,6.495547928000001
banana_geo_26_col_44.ply,6.452449769
banana_geo_26_col_50.ply,5.608639738
banana_geo_32_col_26.ply,7.691325807
banana_geo_32_col_32.ply,7.570382067
banana_geo_32_col_38.ply,6.853237677
banana_geo_32_col_44.ply,6.797805373999999
banana_geo_32_col_50.ply,5.268423618
banana_geo_38_col_26.ply,6.320758633
banana_geo_38_col_32.ply,5.796579584
banana_geo_38_col_38.ply,5.4871165
banana_geo_38_col_44.ply,5.002171706
banana_geo_38_col_50.ply,4.177923736
banana_geo_44_col_26.ply,4.201338088
banana_geo_44_col_32.ply,3.822772297
banana_geo_44_col_38.ply,4.019256122
banana_geo_44_col_44.ply,3.601163561
banana_geo_44_col_50.ply,3.5108542559999996
banana_geo_50_col_26.ply,2.4880797439999998
banana_geo_50_col_32.ply,2.435969205
banana_geo_50_col_38.ply,2.3601513279999997
banana_geo_50_col_44.ply,2.2550179409999997
banana_geo_50_col_50.ply,2.1045487229999997
biscuits_geo_26_col_26.ply,8.789236849
biscuits_geo_26_col_32.ply,8.164304521
biscuits_geo_26_col_38.ply,7.531547102
biscuits_geo_26_col_44.ply,7.069705053
biscuits_geo_26_col_50.ply,4.748677611
biscuits_geo_32_col_26.ply,8.515945341
biscuits_geo_32_col_32.ply,8.355741403
biscuits_geo_32_col_38.ply,7.627075719
biscuits_geo_32_col_44.ply,6.375379499
biscuits_geo_32_col_50.ply,4.77863712
biscuits_geo_38_col_26.ply,7.953568169
biscuits_geo_38_col_32.ply,8.343605882999999
biscuits_geo_38_col_38.ply,7.70382203
biscuits_geo_38_col_44.ply,6.778999898
biscuits_geo_38_col_50.ply,5.085182184
biscuits_geo_44_col_26.ply,7.307764118
biscuits_geo_44_col_32.ply,6.459484698999999
biscuits_geo_44_col_38.ply,5.847016699999999
biscuits_geo_44_col_44.ply,5.695202811
biscuits_geo_44_col_50.ply,4.32095155
biscuits_geo_50_col_26.ply,5.333530414
biscuits_geo_50_col_32.ply,4.929487196
biscuits_geo_50_col_38.ply,5.149897868
biscuits_geo_50_col_44.ply,4.273195124
biscuits_geo_50_col_50.ply,3.6639166199999993
cake_geo_26_col_26.ply,8.693593504999999
cake_geo_26_col_32.ply,8.547863801
cake_geo_26_col_38.ply,8.16946559
cake_geo_26_col_44.ply,6.956396174
cake_geo_26_col_50.ply,5.474608311
cake_geo_32_col_26.ply,8.471847991
cake_geo_32_col_32.ply,8.098232285
cake_geo_32_col_38.ply,7.720122352999999
cake_geo_32_col_44.ply,7.082885252
cake_geo_32_col_50.ply,4.845050687
cake_geo_38_col_26.ply,8.133226738000001
cake_geo_38_col_32.ply,7.772779233
cake_geo_38_col_38.ply,7.352551856
cake_geo_38_col_44.ply,6.402248411
cake_geo_38_col_50.ply,5.223505805
cake_geo_44_col_26.ply,6.228396019
cake_geo_44_col_32.ply,5.956320216
cake_geo_44_col_38.ply,5.862467150999999
cake_geo_44_col_44.ply,4.728069825
cake_geo_44_col_50.ply,4.663116283
cake_geo_50_col_26.ply,2.991315085
cake_geo_50_col_32.ply,3.95743814
cake_geo_50_col_38.ply,2.6882512619999996
cake_geo_50_col_44.ply,2.771117768
cake_geo_50_col_50.ply,2.7051308240000003
mushroom_geo_26_col_26.ply,8.299466308
mushroom_geo_26_col_32.ply,7.835711356999999
mushroom_geo_26_col_38.ply,7.4378548460000005
mushroom_geo_26_col_44.ply,4.534390773
mushroom_geo_26_col_50.ply,2.9571894690000002
mushroom_geo_32_col_26.ply,7.442413174
mushroom_geo_32_col_32.ply,7.548057846000001
mushroom_geo_32_col_38.ply,6.697971081
mushroom_geo_32_col_44.ply,3.857224134
mushroom_geo_32_col_50.ply,2.6306102620000003
mushroom_geo_38_col_26.ply,7.368149111999999
mushroom_geo_38_col_32.ply,7.440943305000001
mushroom_geo_38_col_38.ply,6.756815855000001
mushroom_geo_38_col_44.ply,4.597990694
mushroom_geo_38_col_50.ply,2.5916781759999994
mushroom_geo_44_col_26.ply,6.343660012
mushroom_geo_44_col_32.ply,5.74635079
mushroom_geo_44_col_38.ply,5.278441402
mushroom_geo_44_col_44.ply,3.872230986999999
mushroom_geo_44_col_50.ply,2.7319784280000006
mushroom_geo_50_col_26.ply,4.113785419
mushroom_geo_50_col_32.ply,3.041046646
mushroom_geo_50_col_38.ply,3.4627865489999996
mushroom_geo_50_col_44.ply,2.299801833
mushroom_geo_50_col_50.ply,1.8173416159999998
ping-pong_bat_geo_26_col_26.ply,8.812212138
ping-pong_bat_geo_26_col_32.ply,8.248026711
ping-pong_bat_geo_26_col_38.ply,7.111777979999999
ping-pong_bat_geo_26_col_44.ply,4.5856744659999995
ping-pong_bat_geo_26_col_50.ply,2.866016866
ping-pong_bat_geo_32_col_26.ply,8.633896639
ping-pong_bat_geo_32_col_32.ply,8.070324182
ping-pong_bat_geo_32_col_38.ply,6.826001915999999
ping-pong_bat_geo_32_col_44.ply,4.50583743
ping-pong_bat_geo_32_col_50.ply,2.9048540469999997
ping-pong_bat_geo_38_col_26.ply,8.284626296
ping-pong_bat_geo_38_col_32.ply,7.926610718000001
ping-pong_bat_geo_38_col_38.ply,6.634291826
ping-pong_bat_geo_38_col_44.ply,5.157256258
ping-pong_bat_geo_38_col_50.ply,2.841275306
