name,mos
banana_gQP_1_tQP_1.ply,0.6030135594
banana_gQP_1_tQP_2.ply,0.5605951862999999
banana_gQP_1_tQP_3.ply,0.5214230175
banana_gQP_2_tQP_1.ply,0.43476968390000004
banana_gQP_2_tQP_2.ply,0.4398226716
banana_gQP_2_tQP_3.ply,0.3980857854
banana_gQP_3_tQP_1.ply,0.29107266639999996
banana_gQP_3_tQP_2.ply,0.23956323880000002
banana_gQP_3_tQP_3.ply,0.2265939287
banana_gsigma_0_tsigma_16.ply,0.604722494
banana_gsigma_0_tsigma_32.ply,0.4011307634
banana_gsigma_0_tsigma_8.ply,0.830931383
banana_gsigma_2_tsigma_16.ply,0.4966770221
banana_gsigma_2_tsigma_32.ply,0.3134629454
banana_gsigma_2_tsigma_8.ply,0.5075512514
banana_gsigma_4_tsigma_16.ply,0.27017108219999997
banana_gsigma_4_tsigma_32.ply,0.23383496739999998
banana_gsigma_4_tsigma_8.ply,0.3197703197
banana_level_7.ply,0.0710902831
banana_level_8.ply,0.2308348257
banana_level_9.ply,0.8949153987
banana_pqs_1_qs_16_rounded.ply,0.8292557282
banana_pqs_1_qs_32_rounded.ply,0.7810954901
banana_pqs_1_qs_48_rounded.ply,0.6189404966
banana_pqs_1_qs_64_rounded.ply,0.4001541846
banana_tsl_4_tqs_128.ply,0.5249538462000001
banana_tsl_4_tqs_256.ply,0.3418431286
banana_tsl_4_tqs_512.ply,0.2994302564
banana_tsl_4_tqs_64.ply,0.5412092417000001
banana_tsl_6_tqs_128.ply,0.7992500770000001
banana_tsl_6_tqs_256.ply,0.6162952635
banana_tsl_6_tqs_512.ply,0.3585265105
banana_tsl_6_tqs_64.ply,0.8318362987000001
banana_tsl_8_tqs_128.ply,0.8614465436
banana_tsl_8_tqs_256.ply,0.6190144929
banana_tsl_8_tqs_512.ply,0.3896808477
banana_tsl_8_tqs_64.ply,0.8462807112
cauliflower_gQP_1_tQP_1.ply,0.8762483924
cauliflower_gQP_1_tQP_2.ply,0.6993401821
cauliflower_gQP_1_tQP_3.ply,0.5586648008
cauliflower_gQP_2_tQP_1.ply,0.776400648
cauliflower_gQP_2_tQP_2.ply,0.6172646927
cauliflower_gQP_2_tQP_3.ply,0.5022284116
cauliflower_gQP_3_tQP_1.ply,0.3447364814
cauliflower_gQP_3_tQP_2.ply,0.2741161955
cauliflower_gQP_3_tQP_3.ply,0.3023139757
cauliflower_gsigma_0_tsigma_16.ply,0.5742510381
cauliflower_gsigma_0_tsigma_32.ply,0.40190717229999995
cauliflower_gsigma_0_tsigma_8.ply,0.7776226833
cauliflower_gsigma_2_tsigma_16.ply,0.5313171917
cauliflower_gsigma_2_tsigma_32.ply,0.3136818616
cauliflower_gsigma_2_tsigma_8.ply,0.641622967
cauliflower_gsigma_4_tsigma_16.ply,0.4440470161
