name,mos
banana_gQP_1_tQP_1.ply,6.030135594
banana_gQP_1_tQP_2.ply,5.605951863
banana_gQP_1_tQP_3.ply,5.214230175
banana_gQP_2_tQP_1.ply,4.347696839
banana_gQP_2_tQP_2.ply,4.398226716
banana_gQP_2_tQP_3.ply,3.980857854
banana_gQP_3_tQP_1.ply,2.910726664
banana_gQP_3_tQP_2.ply,2.395632388
banana_gQP_3_tQP_3.ply,2.265939287
banana_gsigma_0_tsigma_16.ply,6.04722494
banana_gsigma_0_tsigma_32.ply,4.011307634
banana_gsigma_0_tsigma_8.ply,8.30931383
banana_gsigma_2_tsigma_16.ply,4.966770221
banana_gsigma_2_tsigma_32.ply,3.134629454
banana_gsigma_2_tsigma_8.ply,5.075512514
banana_gsigma_4_tsigma_16.ply,2.701710822
banana_gsigma_4_tsigma_32.ply,2.338349674
banana_gsigma_4_tsigma_8.ply,3.197703197
banana_level_7.ply,0.710902831
banana_level_8.ply,2.308348257
banana_level_9.ply,8.949153987
banana_pqs_1_qs_16_rounded.ply,8.292557282
banana_pqs_1_qs_32_rounded.ply,7.810954901
banana_pqs_1_qs_48_rounded.ply,6.189404966
banana_pqs_1_qs_64_rounded.ply,4.001541846
banana_tsl_4_tqs_128.ply,5.249538462
banana_tsl_4_tqs_256.ply,3.418431286
banana_tsl_4_tqs_512.ply,2.994302564
banana_tsl_4_tqs_64.ply,5.412092417
banana_tsl_6_tqs_128.ply,7.99250077
banana_tsl_6_tqs_256.ply,6.162952635
banana_tsl_6_tqs_512.ply,3.585265105
banana_tsl_6_tqs_64.ply,8.318362987
banana_tsl_8_tqs_128.ply,8.614465436
banana_tsl_8_tqs_256.ply,6.190144929
banana_tsl_8_tqs_512.ply,3.896808477
banana_tsl_8_tqs_64.ply,8.462807112
cauliflower_gQP_1_tQP_1.ply,8.762483924
cauliflower_gQP_1_tQP_2.ply,6.993401821
cauliflower_gQP_1_tQP_3.ply,5.586648008
cauliflower_gQP_2_tQP_1.ply,7.76400648
cauliflower_gQP_2_tQP_2.ply,6.172646927
cauliflower_gQP_2_tQP_3.ply,5.022284116
cauliflower_gQP_3_tQP_1.ply,3.447364814
cauliflower_gQP_3_tQP_2.ply,2.741161955
cauliflower_gQP_3_tQP_3.ply,3.023139757
cauliflower_gsigma_0_tsigma_16.ply,5.742510381
cauliflower_gsigma_0_tsigma_32.ply,4.019071723
cauliflower_gsigma_0_tsigma_8.ply,7.776226833
cauliflower_gsigma_2_tsigma_16.ply,5.313171917
cauliflower_gsigma_2_tsigma_32.ply,3.136818616
cauliflower_gsigma_2_tsigma_8.ply,6.41622967
cauliflower_gsigma_4_tsigma_16.ply,4.440470161
cauliflower_gsigma_4_tsigma_32.ply,2.732584159
cauliflower_gsigma_4_tsigma_8.ply,4.785717299
cauliflower_level_7.ply,0.879345962
cauliflower_level_8.ply,1.603060304
cauliflower_level_9.ply,7.468114942
cauliflower_pqs_1_qs_16_rounded.ply,9.003846164
cauliflower_pqs_1_qs_32_rounded.ply,6.372945614
cauliflower_pqs_1_qs_48_rounded.ply,2.707846018
cauliflower_pqs_1_qs_64_rounded.ply,1.440334861
cauliflower_tsl_4_tqs_128.ply,4.218869294
cauliflower_tsl_4_tqs_256.ply,3.313006869
cauliflower_tsl_4_tqs_512.ply,2.66104176
cauliflower_tsl_4_tqs_64.ply,6.190399729
cauliflower_tsl_6_tqs_128.ply,6.427065355
cauliflower_tsl_6_tqs_256.ply,4.186633972
cauliflower_tsl_6_tqs_512.ply,2.974216566
cauliflower_tsl_6_tqs_64.ply,7.553395733
cauliflower_tsl_8_tqs_128.ply,7.976526676
cauliflower_tsl_8_tqs_256.ply,4.398790896
cauliflower_tsl_8_tqs_512.ply,2.774439609
cauliflower_tsl_8_tqs_64.ply,9.285136908
mushroom_gQP_1_tQP_1.ply,7.773240747
mushroom_gQP_1_tQP_2.ply,4.361266042
mushroom_gQP_1_tQP_3.ply,3.681092275
mushroom_gQP_2_tQP_1.ply,6.055695582
mushroom_gQP_2_tQP_2.ply,4.637013719
mushroom_gQP_2_tQP_3.ply,3.096539789
mushroom_gQP_3_tQP_1.ply,3.004520696
mushroom_gQP_3_tQP_2.ply,2.624890703
mushroom_gQP_3_tQP_3.ply,2.03048466
mushroom_gsigma_0_tsigma_16.ply,7.509878823
mushroom_gsigma_0_tsigma_32.ply,4.935994386
mushroom_gsigma_0_tsigma_8.ply,9.430498452
mushroom_gsigma_2_tsigma_16.ply,4.654985717
mushroom_gsigma_2_tsigma_32.ply,3.848644541
mushroom_gsigma_2_tsigma_8.ply,5.3853365
mushroom_gsigma_4_tsigma_16.ply,3.794959663
mushroom_gsigma_4_tsigma_32.ply,2.50118684
mushroom_gsigma_4_tsigma_8.ply,4.344282972
mushroom_level_7.ply,0.382295186
mushroom_level_8.ply,1.484418465
mushroom_level_9.ply,6.086093383
mushroom_pqs_1_qs_16_rounded.ply,8.921731077
mushroom_pqs_1_qs_32_rounded.ply,6.734013651
mushroom_pqs_1_qs_48_rounded.ply,4.495037706
mushroom_pqs_1_qs_64_rounded.ply,3.625293665
mushroom_tsl_4_tqs_128.ply,2.511673039
mushroom_tsl_4_tqs_256.ply,2.309139883
mushroom_tsl_4_tqs_512.ply,1.551013445
mushroom_tsl_4_tqs_64.ply,3.003413945
mushroom_tsl_6_tqs_128.ply,4.806095734
mushroom_tsl_6_tqs_256.ply,3.150071671
mushroom_tsl_6_tqs_512.ply,1.943317801
mushroom_tsl_6_tqs_64.ply,6.731096329
mushroom_tsl_8_tqs_128.ply,6.767772932
mushroom_tsl_8_tqs_256.ply,4.049803148
mushroom_tsl_8_tqs_512.ply,2.502467546
mushroom_tsl_8_tqs_64.ply,8.827427314
pineapple_gQP_1_tQP_1.ply,8.061949084
pineapple_gQP_1_tQP_2.ply,6.34549413
pineapple_gQP_1_tQP_3.ply,4.60406663
pineapple_gQP_2_tQP_1.ply,6.578228073
pineapple_gQP_2_tQP_2.ply,5.005562483
pineapple_gQP_2_tQP_3.ply,3.438091608
pineapple_gQP_3_tQP_1.ply,4.976449396
pineapple_gQP_3_tQP_2.ply,4.887305811
pineapple_gQP_3_tQP_3.ply,3.20423144
pineapple_gsigma_0_tsigma_16.ply,7.100193693
pineapple_gsigma_0_tsigma_32.ply,4.679505656
pineapple_gsigma_0_tsigma_8.ply,8.452102377
pineapple_gsigma_2_tsigma_16.ply,4.657022418
pineapple_gsigma_2_tsigma_32.ply,3.310576109
pineapple_gsigma_2_tsigma_8.ply,5.434960733
pineapple_gsigma_4_tsigma_16.ply,3.764440405
pineapple_gsigma_4_tsigma_32.ply,3.297754017
pineapple_gsigma_4_tsigma_8.ply,3.916435793
pineapple_level_7.ply,0.223990533
pineapple_level_8.ply,1.929522572
pineapple_level_9.ply,6.822419612
pineapple_pqs_1_qs_16_rounded.ply,8.777451825
pineapple_pqs_1_qs_32_rounded.ply,6.839850184
pineapple_pqs_1_qs_48_rounded.ply,3.987160473
pineapple_pqs_1_qs_64_rounded.ply,2.388089977
pineapple_tsl_4_tqs_128.ply,6.326745992
pineapple_tsl_4_tqs_256.ply,3.895716868
pineapple_tsl_4_tqs_512.ply,2.217458195
pineapple_tsl_4_tqs_64.ply,7.274186109
pineapple_tsl_6_tqs_128.ply,5.487963725
pineapple_tsl_6_tqs_256.ply,4.295864394
